"y","x1","x2","x3","x4","x5"
-0.60533,0.04776,-0.18275,-0.066731,-0.12574,0.078191
-1.5684,0.17085,-0.091944,0.0054102,-0.11863,-0.12738
0.17663,0.52702,0.17302,-0.1179,-0.14974,-0.12691
0.98341,0.1158,-0.26905,-0.16253,0.039583,-0.02383
0.78204,0.11695,0.38482,0.056282,0.013421,-0.094811
1.3151,-0.09581,0.084021,0.042902,0.058656,-0.070679
0.049434,0.38828,0.3118,-0.10064,-0.11145,-0.018105
0.21614,0.018005,0.2735,0.012042,-0.051735,-0.01161
-1.2611,0.20536,0.34789,0.095115,-0.10849,-0.12382
1.271,-0.35081,0.2871,-0.12397,-0.042563,0.028929
1.182,0.24599,0.38708,-0.076147,-0.15016,0.027141
0.90478,0.31693,0.051177,-0.024521,-0.044539,-0.12174
0.85713,0.25407,-0.090979,-0.093318,0.065511,0.031875
-0.69564,0.22101,0.015187,0.11756,-0.11759,0.070783
0.18832,-0.10272,0.39995,-0.085601,0.060862,0.0066638
-0.91354,-0.32051,-0.33112,0.13309,-0.18487,0.044724
-1.7199,-0.61406,0.30876,0.093038,-0.048845,0.068362
-1.4347,0.024689,0.064502,-0.12075,0.16208,0.034723
1.9712,0.14265,-0.07832,0.034597,0.030133,-0.087624
0.35083,0.40968,0.11379,-0.13739,-0.16752,-0.070698
-1.4177,-0.26412,-0.11677,0.063362,-0.17248,0.13143
1.938,0.22009,0.53061,0.0037578,-0.05325,-0.12344
0.29241,0.017447,0.16353,0.09437,0.0035941,0.18679
-0.090759,0.13417,-0.15171,-0.07916,0.042505,0.065154
1.0679,-0.15666,0.074839,0.16399,0.044566,-0.018991
-0.72898,-0.29283,0.075818,-0.014662,-0.048977,0.030631
0.52607,0.17521,0.15249,-0.0066875,0.090613,0.067925
-1.5926,0.21709,-0.28393,0.072011,0.024399,-0.20619
0.90635,-0.034969,0.56955,-0.044352,0.044424,0.013249
0.051666,-0.46276,0.4924,0.18291,0.076933,-0.082014
0.21076,-0.12444,0.29223,0.098408,-0.0084777,0.15916
0.11625,0.2152,-0.32122,-0.025053,0.14929,-0.084114
-0.7341,-0.40638,0.38785,-0.027189,0.23146,0.10011
-1.3981,0.22008,-0.47818,-0.077523,-0.079862,0.022356
1.3184,0.22757,0.087253,-0.12053,0.051081,0.0026215
-0.96776,-0.070775,-0.37863,0.017496,-0.11921,0.13071
1.4789,-0.038527,0.11031,0.032525,-0.15144,0.00076577
0.30856,0.18258,-0.12016,-0.041056,0.064043,-0.13097
-1.416,-0.0047997,0.17602,-0.0096109,0.040756,0.0051182
-0.42746,0.46891,-0.033488,-0.18344,0.054825,-0.024215
0.36842,0.16872,0.24326,-0.012678,-0.085427,0.11304
0.89231,-0.073685,0.13652,-0.0086445,0.026959,-0.0053218
-1.636,0.20877,0.062135,0.046294,0.0070923,-0.12495
0.93392,0.082432,0.00041989,-0.0023193,0.0073891,0.1752
1.2778,-0.42231,-0.011024,0.044886,0.13909,0.088321
0.39866,0.24645,0.37581,-0.035068,0.051678,-0.021675
-0.96829,-0.26355,0.63199,-0.086067,-0.024293,0.10274
-0.93639,-0.42456,-0.33034,0.20153,-0.058858,0.0094057
0.21365,-0.21872,0.23557,-0.00068905,0.057135,0.16887
-0.76285,-0.060866,-0.22156,0.052972,-0.082085,0.17807
-0.83052,-0.21869,0.63286,0.012183,0.019854,0.10745
-0.72545,0.34091,0.039891,0.057024,-0.024571,0.15032
0.94153,0.12315,0.33504,-0.0091994,0.04591,-0.012148
0.52515,0.12569,0.051228,-0.049535,0.20935,-0.12271
-1.1928,-0.49105,-0.059885,0.06748,-0.028665,0.14493
-1.1383,-0.016748,-0.20785,-0.008225,0.0801,-0.082905
-0.96238,-0.57981,-0.1272,0.1588,-0.032417,-0.03358
0.39795,0.13057,0.45052,-0.20034,0.045781,-0.06706
-1.4475,-0.38176,-0.26774,0.054836,0.1297,0.06385
1.8977,0.043144,-0.12433,0.035298,0.18856,-0.14284
-0.41131,0.283,-0.2956,-0.10227,-0.19794,-0.056331
1.3708,0.38565,-0.21668,0.033241,-0.30451,0.044261
-2.4429,-0.76895,-0.24885,0.077986,0.069798,0.050904
-1.2013,-0.19728,-0.019511,-0.12176,0.23928,-0.022214
-1.2997,0.13074,-0.32218,-0.13394,-0.0067022,-0.0083583
1.4598,0.42283,-0.17518,-0.20811,-0.060793,0.050706
-1.3932,0.21524,-0.073129,0.055192,0.14787,-0.14891
0.68188,0.059081,-0.25615,0.016477,-0.035499,0.037926
-0.77795,0.32818,0.025185,-0.055522,0.057851,-0.045693
0.84518,-0.086864,-0.19269,0.21591,-0.038829,-0.027633
-0.35959,0.03698,-0.51842,-0.017199,-0.093039,0.010295
0.062955,0.16605,0.029037,0.061177,0.14354,0.020855
1.0577,-0.31838,-0.11045,-0.03164,0.29382,0.017858
1.5297,-0.22077,0.5461,-0.014033,-0.14819,-0.089439
-2.0618,0.021901,-0.74563,0.06594,-0.024724,-0.050337
-0.44361,-0.054755,0.11159,-0.028578,0.024258,0.10668
-1.924,0.039649,0.013171,-0.015435,-0.10705,0.062586
-0.4146,-0.62342,-0.25842,0.078851,0.10455,0.16152
0.84243,0.12441,-0.54574,0.018165,0.067715,-0.018519
-1.3084,-0.66335,0.18378,0.034869,-0.21122,0.20203
-0.062274,0.06726,0.21613,-0.039589,-0.026781,-0.17802
-0.4734,-0.12862,0.20571,-0.062338,0.061702,-0.024628
1.1042,0.61407,0.10075,-0.0095196,-0.043655,-0.14504
1.1604,0.012746,0.37045,0.16418,-0.13388,-0.044654
1.3178,-0.76239,-0.22995,0.1457,0.13579,0.044163
-0.80788,-0.3198,0.16189,-0.074076,0.070852,0.19995
0.21063,0.34639,-0.014543,0.085807,-0.14032,-0.018816
1.3615,-0.52071,0.10039,0.095998,0.2498,0.094561
1.7287,0.27919,-0.10301,0.0028662,-0.13053,-0.03886
-1.407,0.1135,-0.088929,0.025717,-0.091038,-0.016151
1.0467,0.14728,0.34255,0.146,-0.16408,-0.027535
0.030794,-0.10374,0.24572,0.12364,0.19505,-0.052428
0.92027,-0.13564,0.37339,0.080122,0.021613,-0.13463
-0.38925,-0.50629,-0.29142,0.032518,0.03994,-0.0085798
-1.7181,-0.33251,0.25416,-0.059221,0.12303,-0.11041
-1.2999,-0.12922,0.32488,-0.0088844,0.14904,-0.15279
-1.3251,0.64859,-0.54965,-0.13212,-0.23865,-0.10968
0.78243,0.017252,0.26966,0.10698,-0.26541,0.025068
0.3671,-0.043077,0.27035,-0.045899,0.15652,0.080903
-1.8326,0.014072,0.18398,0.014309,-0.019998,-0.048029
-1.1337,-0.0052854,0.043065,-0.044278,-0.15412,0.13798
-1.5144,-0.3085,0.34644,0.023818,0.24045,-0.07021
-1.0629,-0.10898,-0.16117,0.020473,-0.091237,-0.02871
-1.1176,-0.59336,-0.35868,0.060272,0.12181,0.0056552
-0.8462,-0.078751,-0.66967,0.046232,0.038412,0.037855
-0.36616,-0.079412,0.1632,0.087436,0.1364,0.036711
-1.1847,-0.59037,-0.028675,0.090816,0.19158,-0.0025572
1.4784,0.28979,-0.09892,-0.047472,-0.012928,-0.022291
-0.73752,-0.51291,-0.35907,0.057726,0.068483,-0.013091
-0.17451,-0.1542,0.45859,0.016735,0.097074,-0.068585
-0.12909,-0.39841,0.27809,-0.0017868,0.067196,0.051393
0.59288,0.43795,0.068733,-0.13397,0.04805,0.12186
1.5479,-0.10695,0.36175,0.11256,-0.048602,-0.049473
1.5563,0.61016,-0.32392,-0.10213,-0.00033764,-0.1119
-0.5074,0.3796,-0.20088,-0.075618,0.086108,-0.11484
1.6187,0.23282,-0.10552,-0.027401,-0.012409,0.0023324
1.1467,0.21978,0.18705,0.058451,-0.112,-0.009006
-0.13273,0.6966,-0.045366,0.087316,-0.038674,-0.16879
-0.2555,0.13851,0.27313,-0.073434,0.079414,-0.0564
-1.2369,-0.03674,0.1076,0.10516,-0.09738,-0.039885
-0.13434,0.28471,0.34548,-0.0041137,0.08036,-0.050644
0.43878,-0.21451,-0.060983,-0.051653,0.097939,-0.049141
-1.6316,-0.039579,-0.15065,-0.0019761,-0.088113,0.037584
0.89099,-0.3263,-0.27739,-0.1104,0.068063,-0.027688
-0.97078,-0.015022,-0.044495,-0.055784,-0.11438,-0.093224
-0.20549,0.18663,-0.097641,0.093734,0.19618,-0.08284
-0.22216,-0.15486,0.30277,-0.0087358,0.15337,0.026321
-0.51147,0.12242,0.26985,-0.16237,0.15548,-0.013846
-0.20798,-0.24662,-0.066969,0.010985,-0.050773,-0.069604
0.059936,0.39778,0.16073,0.032555,-0.064809,-0.076547
-0.40724,0.00096161,-0.51821,0.03578,-0.12022,-0.044493
-1.0573,0.22414,-0.38831,-5.1508e-05,-0.079531,-0.031207
-0.15377,0.43344,-0.26161,0.013806,-0.16144,-0.027922
0.39428,0.19221,0.29979,0.12279,-0.33071,-0.054811
0.92971,-0.2427,-0.45759,-0.041841,0.014862,0.060962
1.6694,-0.50704,0.222,0.15329,0.18344,0.020391
1.119,-0.35523,0.67367,0.038202,0.029893,0.11676
-1.4172,0.24754,0.1423,-0.10841,-0.033461,0.018241
0.71877,0.21228,0.093361,0.0002937,-0.054028,-0.0035102
0.86015,0.30387,-0.21088,0.015909,-0.11647,0.029927
0.99693,0.34411,-0.055086,0.18109,-0.36209,-0.024867
-1.4755,0.3843,-0.17878,-0.12455,-0.05752,0.064259
1.7677,0.31828,0.028987,-0.092465,-0.20077,-0.0059703
0.99561,-0.077474,-0.020437,0.057002,0.17436,0.034323
-1.7052,-0.20076,0.083886,0.0021104,-0.21278,-0.024644
0.022787,0.073241,0.33112,-0.041891,0.083913,-0.0047216
-0.45227,-0.22278,-0.095469,-0.044655,-0.12142,-0.039753
-0.48115,0.12473,-0.51325,0.023761,0.01218,0.037724
-1.3235,-0.14424,0.13278,0.046027,0.016366,-0.0581
1.5964,-0.17506,0.032501,0.092613,-0.026418,0.070543
0.38548,0.02772,-0.03376,-0.036834,0.12565,0.14927
0.37078,0.092152,0.36388,-0.032941,-0.12131,0.0074993
-0.33531,0.22113,-0.59522,-0.070243,-0.01546,0.089582
0.43681,0.12113,0.18184,-0.00017661,-0.15076,0.015764
0.64329,-0.21674,0.23531,0.035212,0.15754,0.024853
-1.1652,-0.12098,-0.069386,0.13245,0.063369,0.024995
0.71391,-0.16306,-0.16956,0.050606,0.033889,-0.040936
-0.39609,-0.24722,0.458,0.0038081,-0.018815,-0.13743
-1.3239,-0.56369,0.68493,0.096909,0.051961,-0.050466
1.1159,0.54173,-0.058605,-0.0019667,0.11508,-0.10566
1.474,-0.092723,-0.17174,0.022562,-0.1902,0.069517
-0.19236,0.28975,0.11572,-0.0095555,-0.01062,0.021757
1.1254,-0.012485,0.21937,-0.018187,-0.17397,0.068129
-1.8346,0.19483,-0.2607,-0.060644,0.13475,0.011521
1.2055,-0.57842,0.18468,0.063684,0.10973,0.051191
-1.5645,-0.38266,-0.25537,0.061994,-0.03053,-0.027945
-1.3863,0.18269,0.46226,-0.11935,-0.015911,0.07821
0.69029,-0.47912,0.063226,0.009628,-0.2692,0.16153
0.20459,-0.20451,0.69154,0.045775,-0.071636,-0.033342
0.98839,-0.28457,0.51939,-0.029104,0.11637,0.049769
-0.11951,0.1199,0.16562,0.019082,-0.014693,0.0079271
-0.41945,-0.0050906,0.3531,-0.074325,-0.054894,-0.023918
-1.7836,-0.35772,0.085647,0.034718,0.065783,0.17323
0.34347,0.40452,-0.13195,0.013786,-0.11808,0.030668
-0.56043,-0.58847,-0.1092,0.064684,0.057416,0.096707
-1.2877,-0.34051,0.25475,-0.04311,-0.0032763,0.10773
-0.93993,-0.036448,-0.38226,0.025437,-0.067585,0.064148
-0.8399,-0.27631,-0.25423,0.0081704,0.017607,0.0020085
-1.3192,0.46016,-0.1319,-0.19531,0.013777,-0.094659
1.9775,0.67236,-0.37222,-0.044115,-0.032734,0.010202
0.70289,0.045002,0.2332,-0.018591,0.045616,0.1643
-1.0659,-0.6925,0.25959,0.1576,0.0024158,-0.030488
-1.2979,0.12353,-0.30057,-0.0074897,-0.10547,-0.11644
-0.5036,0.17922,0.37569,-0.048534,-0.28993,-0.15044
-0.90213,0.23183,0.30587,-0.016785,-0.058279,-0.10362
1.516,0.49488,0.02534,-0.23451,-0.080854,0.0044356
-0.33229,-0.16217,-0.12468,0.099433,-0.20202,-0.13722
-0.78202,-0.0031111,0.015437,0.022385,-0.14222,-0.029505
1.5062,0.13265,-0.15534,-0.060063,0.2204,0.041556
0.069126,-0.30916,-0.41212,0.26007,0.17455,0.017883
0.94389,-0.38495,0.54527,0.044036,0.049572,0.09599
0.64578,0.092598,0.40396,-0.13836,-0.11837,-0.018058
-1.4235,-0.18962,0.20584,0.081968,-0.017137,0.02418
0.77193,0.30523,-0.090164,0.042081,-0.025197,0.012442
-0.7303,0.094373,0.11144,-0.010242,0.20023,-0.011451
-0.98091,0.17862,0.46668,-0.017385,-0.13821,-0.016821
-0.89307,-0.51995,-0.26706,-0.042177,0.21174,0.17373
-0.7387,0.12506,-0.3472,0.024678,0.12525,0.050726
-1.3037,-0.38258,0.77487,-0.0079601,-0.030306,0.10918
0.75605,-0.28292,-0.16852,0.092828,0.089239,0.08288
0.44455,0.04303,0.49097,-0.0089255,0.27272,-0.051159
1.6538,-0.17911,-0.28397,0.12251,-0.024742,0.018955
-1.2699,-0.12263,-0.24044,0.072214,0.052454,-0.0022255
1.6311,0.277,-0.13508,0.066739,-0.044277,-0.12362
0.33114,0.54889,-0.15638,-0.068622,0.010773,-0.053912
0.43772,-0.31885,0.84978,0.053634,-0.0011002,-0.076662
-0.68685,0.081842,-0.030174,-0.089817,-0.097091,-0.0066889
1.3604,-0.069606,0.068625,0.043708,0.15113,0.010445
0.67112,0.27562,-0.03027,0.026521,0.023951,-0.076566
0.933,-0.22556,0.022332,0.0080814,0.049839,0.10496
-0.81759,0.10869,-0.13174,0.072493,-0.016043,0.14421
-0.49717,-0.19234,0.52056,-0.16284,0.22821,0.083192
-0.71481,0.22902,0.15872,-0.091928,0.11112,0.0052736
1.8943,-0.0080827,0.11739,0.021333,-0.33377,0.077137
0.67978,0.22057,0.070289,-0.11204,0.066989,0.017501
0.29963,0.55727,0.019842,-0.1037,-0.17993,-0.032125
1.3956,0.23029,-0.018685,-0.077354,-0.10879,0.072028
0.59971,-0.16136,0.75657,-0.030018,-0.012262,-0.023728
-0.64917,-0.26278,-0.20136,0.054728,0.18619,0.083969
0.13016,0.036375,0.10533,0.0014861,0.11667,-0.019455
-1.4642,0.41286,-0.71131,-0.060009,-0.060076,0.021018
-0.24513,0.29943,-0.69422,-0.0056945,-0.11772,0.027034
0.74443,0.095528,0.5656,0.012012,-0.098175,-0.019478
2.4073,-0.20874,0.55399,0.031492,0.060213,0.037099
-0.0039913,-0.14711,0.438,-0.0046894,-0.086942,-0.01553
-2.4999,-0.52202,-0.35469,0.088113,-0.10079,0.014483
-0.53471,-0.32761,0.44875,-0.18534,0.035139,-0.0062162
1.3079,0.15942,0.13445,-0.030572,-0.11436,0.04313
-1.6397,-0.20139,-0.16531,-0.01053,0.17398,-0.070353
0.75421,-0.15028,0.45834,0.063804,0.20597,-0.063125
-0.47151,0.59065,-0.18595,0.046692,0.12763,0.018591
0.83271,-0.30645,-0.20891,0.18478,-0.018318,0.11394
-1.8399,0.1165,0.087502,0.02151,-0.11572,-0.041615
1.5657,0.12128,0.13351,0.13419,-0.16898,-0.063473
1.5768,0.486,0.22133,0.099267,-0.27569,-0.067327
1.0777,0.28006,0.34647,0.049831,-0.15127,-0.02651
-0.88821,0.05432,-0.54863,0.045442,-0.18787,-0.012523
-0.42379,0.46122,-0.25586,-0.046614,0.029674,0.024019
1.609,0.31627,0.25276,-0.098891,-0.05563,-0.1333
-1.1963,-0.12659,0.018037,-0.088324,-0.035055,0.071064
0.51189,0.32726,-0.28198,-0.037733,-0.064162,-0.089776
0.42867,-0.21733,0.38259,0.011869,-0.0032407,-0.074899
-1.2006,-0.17663,-0.15692,0.11968,-0.0012084,0.019405
0.94166,0.22376,-0.13303,-0.11397,0.11496,-0.070995
-0.67267,-0.39475,0.19637,0.020382,0.075923,-0.062209
1.3785,-0.14567,0.35867,0.17309,0.038979,-0.081826
0.12688,-0.16701,0.26496,0.019313,-0.068957,-0.060578
0.94534,0.24643,-0.088956,-0.17763,0.064219,-0.059889
-1.6104,-0.020223,0.60022,-0.035019,-0.16567,0.020753
1.5279,0.39571,-0.12054,-0.037812,-0.012354,-0.084692
-0.74172,-0.14062,0.060925,0.031458,0.19431,-0.075028
-2.3688,0.32646,-0.34674,-0.068111,-0.10254,0.0013987
1.676,-0.29754,-0.10886,-0.021095,0.083099,0.072113
-0.89129,0.3217,0.49171,-0.052271,-0.10151,-0.042475
-0.36235,0.19522,-0.15945,-0.014454,-0.22465,-0.063913
-0.82809,0.030289,0.15629,0.034952,0.01844,-0.032558
0.88745,-0.096798,0.36218,-0.083669,-0.19167,0.12862
-0.39674,0.011802,-0.43261,-0.021695,-0.12464,-0.076714
1.1077,-0.15359,-0.056699,0.048824,-0.16308,-0.026937
1.2272,0.23083,-0.2884,-0.057313,-0.074961,0.026529
1.486,-0.38468,0.70006,-0.028057,0.022705,-0.0030503
0.6567,0.30847,0.099181,0.026821,-0.012965,0.12474
-0.45555,0.11652,0.050715,0.021207,-0.15672,-0.12858
-0.76849,0.22087,-0.34218,-0.15129,0.039406,0.095294
0.73475,-0.50244,-0.13247,-0.031729,-0.12495,-0.032392
-0.42221,-0.42303,0.18381,-0.021324,0.12978,0.064122
1.4262,-0.066312,-0.25823,-0.1074,0.13408,-0.091375
-1.185,0.078799,-0.039609,-0.028851,-0.11682,0.080583
1.2068,0.19898,-0.27516,-0.0040605,-0.095756,0.05246
-1.6396,-0.5144,0.20561,-0.01827,0.10344,0.060492
-1.9215,-0.37886,0.38598,0.013437,-0.067322,-0.049837
-0.84962,0.20291,-0.58065,0.053241,0.088604,-0.06427
-1.1637,0.15709,-0.49379,-0.057726,-0.085498,0.083205
-1.2198,0.45144,-0.36221,0.016804,-0.22314,-0.10754
0.76248,-0.37277,0.20296,0.12008,0.043441,0.060266
-1.2576,0.54199,-0.032219,0.032254,-0.0073037,0.014217
-0.83006,-0.082343,-0.51231,-0.065649,0.086236,0.056936
-0.78254,-0.16161,-0.54793,0.0086742,0.08364,-0.0020278
-1.3572,0.44172,-0.57311,-0.11432,-0.071718,-0.039804
-0.98522,0.11327,-0.47672,-0.057648,-0.012389,-0.08785
-0.45437,-0.041518,-0.20506,0.13191,-0.021323,-0.008053
0.45282,0.073892,-0.040586,-0.011107,0.12644,0.03436
1.4125,0.39633,0.16493,-0.16636,-0.041239,0.032751
0.36763,-0.065053,0.27314,0.04536,0.036439,-0.015498
1.9443,0.060007,-0.075348,-0.012734,0.073511,0.13087
-1.3198,-0.089647,0.03109,0.17946,-0.12434,-0.10126
-1.3278,-0.4878,0.19695,0.11308,0.17331,0.016191
-0.69105,-0.18631,-0.4644,0.032958,0.066154,-0.07954
-1.1284,-0.16759,0.28285,0.097997,0.058085,0.052407
-0.20063,0.10671,-0.53831,-0.17351,0.21655,0.0063566
-0.35631,-0.1668,-0.31696,0.11766,0.0025705,-0.022297
1.2437,-0.23918,-0.50146,0.055015,0.025794,-0.046863
-0.36419,0.0075366,-0.24138,-0.0041917,0.069882,-0.0072235
0.28847,-0.12791,0.070065,0.14807,0.35999,-0.12701
1.3109,-0.14828,0.16472,0.056792,0.040104,0.02601
-0.9247,0.059988,0.04214,-0.0088682,-0.06709,-0.0092653
-0.49428,0.043236,-0.24362,-0.12261,-0.1513,-0.005407
1.6397,-0.076919,0.12907,-0.0060453,-0.013435,0.030533
0.26143,-0.078845,0.50162,-0.019054,-0.037568,0.043398
0.53093,-0.57302,0.05489,0.11305,-0.0012251,0.09519
-0.53773,-0.01357,0.18811,-0.01504,-0.19545,-0.016706
-1.6236,-0.22952,0.14271,0.12589,0.064541,-0.070463
0.15314,0.37315,0.23364,-0.20705,-0.049275,-0.0099294
-1.5927,0.061658,-0.21785,-0.019807,-0.16618,-0.012116
-1.2573,-0.15138,-0.11279,0.0083911,0.24708,0.076452
-2.4592,-0.51146,-0.21967,0.029577,0.013776,0.048624
0.35713,0.18065,0.13644,-0.057864,0.044568,0.0041375
1.8735,0.043205,0.0090327,-0.017027,-0.10084,0.06489
-0.15534,-0.63592,0.96791,-0.051133,0.13827,-0.051457
0.34873,-0.069053,0.055998,-0.12585,0.074885,0.013046
1.5303,0.029711,0.0011297,0.03731,-0.17872,0.067822
-1.1355,0.19219,-0.19727,0.082647,0.024605,-0.074545
0.17808,-0.22851,0.15259,0.014566,-0.15569,0.055066
0.15478,-0.073898,-0.41016,-0.08114,-0.1127,-0.0043061
0.52239,-0.04371,0.47082,-0.079059,0.053239,0.11324
-0.11307,-0.40273,0.21804,0.11587,-0.067865,0.013085
-0.5039,0.47346,0.22708,-0.059736,-0.33547,0.28203
1.2148,-0.48909,0.27688,-0.14588,0.027997,0.22373
0.65195,-0.034105,0.31222,-0.0091926,0.08327,-0.11252
1.0782,0.086533,0.38591,-0.019794,-0.10658,0.11486
-0.63605,-0.016501,-0.050962,0.063961,-0.054383,0.005666
-1.2273,0.35497,-0.47013,-0.038917,-0.023621,-0.050327
-0.50977,0.0081091,-0.015438,0.09376,0.016942,0.024418
-1.3301,-0.0021287,0.22212,-0.051411,-0.0089045,0.088207
-0.9776,-0.47516,-0.10098,0.097577,0.1653,0.0019284
0.04064,0.13835,0.23482,-0.0962,-0.040165,0.10035
1.08,0.36154,0.087533,0.081143,-0.24151,0.10197
-1.4462,-0.26272,-0.1473,-0.040828,0.2377,-0.055888
-1.472,0.19984,0.368,0.045432,-0.004922,-0.054615
0.019506,0.19622,0.17492,-0.061573,-0.13918,0.017787
0.33786,-0.23247,-0.35313,0.026151,-0.28107,0.077696
-0.58183,-0.46363,0.21874,-0.0177,-0.058814,0.078911
-0.72623,-0.21786,-0.36519,-0.01273,0.095376,-0.053617
0.53998,0.0053194,0.12848,-0.032334,0.15824,-0.070386
1.0296,0.31637,-0.10434,0.0096635,-0.090091,-0.024511
1.4451,0.076517,0.068797,-0.025708,0.03816,0.00065377
0.84308,0.012546,0.21422,-0.029751,0.014353,0.10412
1.2306,-0.75846,0.0027974,0.094859,0.021789,0.09899
1.3139,0.18339,0.25427,-0.019587,-0.19605,-0.19604
-1.2732,0.17245,-0.37051,0.091456,-0.18278,-0.20675
1.4549,-0.17901,0.32788,0.024901,-0.12483,0.0037098
-0.83321,-0.15787,-0.73132,-0.06385,0.16177,0.227
0.043134,-0.01191,0.30084,0.066001,-0.11947,0.069441
1.0513,0.13682,-0.0084029,-0.067665,0.21825,-0.052208
-0.17096,-0.33751,-0.01677,-0.10353,-0.028038,0.0090149
-1.5282,0.043128,0.074274,0.027067,0.0094615,0.12757
1.3952,0.039989,0.47744,-0.13955,0.018825,-0.019496
-0.86629,0.084554,-0.12525,-0.11494,-0.14239,-0.013361
-1.3492,-0.073502,-0.55062,-0.03407,0.010557,0.2515
1.2362,-0.47832,-0.26242,-0.003756,0.043857,0.059539
-0.56385,-0.35858,0.080769,0.077228,-0.039221,0.043491
0.66679,0.22949,-0.63514,-0.040795,-0.017748,0.036677
0.050616,0.062502,0.41066,0.067715,-0.16368,-0.015463
1.9248,0.15595,0.094473,0.041105,-0.1558,-0.11282
-0.97905,0.15957,-0.40668,0.0018417,-0.22483,-0.13203
-0.56516,-0.66495,0.25424,0.08705,0.06745,0.0055201
0.96004,-0.049627,-0.076643,0.027416,-0.18358,0.012934
1.6539,0.023767,-0.37216,0.06245,0.15236,0.18153
-1.3495,-0.043404,-0.11762,0.062296,0.073069,0.003853
-0.50648,-0.38059,-0.039982,0.048145,0.10763,-0.020115
-0.75799,0.061647,-0.10686,-0.012609,-0.089368,-0.059
1.0392,0.13924,-0.2396,-0.14407,0.081556,0.023047
0.47999,-0.38879,0.18728,-0.014414,0.24289,0.14865
1.4167,0.012249,0.11841,0.036427,-0.019338,0.067787
-0.1052,-0.04319,-0.38529,0.033767,0.19531,0.0016935
-1.3098,-0.31818,0.022583,0.10491,0.090384,0.14624
0.65323,-0.18109,-0.52206,0.054421,-0.071674,-0.049476
1.821,-0.4432,0.97751,0.085952,-0.10293,0.049262
-1.4242,-0.16811,-0.27925,-0.045782,-0.12199,-0.015014
-1.4882,-0.049098,-0.13738,-0.040647,0.0048619,-0.072123
1.4258,0.1142,-0.095782,0.019694,0.019632,-0.04728
0.032632,-0.58187,0.71392,0.055343,0.062197,0.10758
0.71444,0.0018909,0.44485,-0.082574,-0.2483,0.086081
0.57457,0.17625,-0.75372,-0.077893,-0.0038117,-0.060145
-2.2511,0.04327,-0.58429,0.022931,-0.023075,0.13328
-0.65888,-0.19001,-0.39023,0.069838,0.027988,-0.15108
-0.77742,0.16004,0.17375,-0.065828,0.023945,-0.086466
1.3529,0.17013,0.14715,-0.10113,0.081652,-0.14248
1.7381,-0.13339,0.16885,0.070125,-0.053603,0.007342
-0.93442,-0.40169,-0.0052139,0.052304,-0.099983,-0.011055
1.084,0.050296,0.5143,0.027624,-0.090817,0.082076
-0.77112,-0.1368,-0.0080128,-0.078219,-0.12789,-0.0060702
-0.31129,-0.14771,-0.56982,0.11195,-0.021057,0.12182
0.084614,0.47112,0.029376,-0.070019,0.10076,-0.068339
-0.7597,0.2238,-0.2609,0.036323,-0.05579,0.0035975
0.21391,0.094624,-0.15494,0.0096542,-0.070893,-0.031723
-1.1527,-0.29584,-0.010081,0.01372,-0.15986,-0.084667
1.6207,0.32411,0.16014,-0.16133,-0.016136,-0.070181
-0.74839,0.07746,-0.52907,-0.023463,-0.12426,-0.07749
0.2084,-0.0002513,-0.13215,-0.027535,0.11163,0.0024822
-1.7397,0.083059,0.068826,-0.11602,-0.12504,-0.10921
0.84598,-0.56623,-0.26911,0.032055,-0.0778,0.13751
1.1745,-0.14694,-0.24239,0.12099,0.11677,-0.087555
-2.0238,-0.2945,-0.62984,0.15457,-0.058223,-0.082376
1.0582,0.11571,-0.36375,0.084979,-0.19171,-0.038619
-0.047441,0.31836,-0.15302,-0.064149,0.041965,-0.084706
1.0136,0.11162,0.085591,0.012673,0.037034,-0.046225
-1.6897,0.30029,-0.56242,-0.020187,-0.10366,0.10525
0.25776,0.24464,0.29955,-0.05905,-0.020252,-0.0024004
2.1383,0.47821,-0.093507,-0.086214,0.0069191,0.052053
-1.0996,0.72514,0.41108,-0.024285,-0.41491,-0.13445
-1.4705,0.12131,-0.0065598,0.0032201,0.10177,-0.068921
-1.7521,0.13556,-0.22646,-0.10469,0.13444,-0.043689
0.67689,0.09231,0.34194,-0.071451,-0.16347,0.19679
-0.84529,0.166,-0.23332,-0.005184,-0.076516,-0.17747
-1.5704,-0.24706,0.59826,-0.041845,0.076898,-0.014844
-1.1427,-0.10456,-0.32359,0.096348,-0.02606,-0.068922
-0.95371,-0.38719,-0.35312,0.054485,-0.019517,0.12151
-1.5956,-0.20395,0.067941,-0.12383,-0.055252,0.21188
1.1814,-0.080869,0.4481,0.046806,-0.055267,0.033386
-0.88913,-0.047504,0.1215,-0.079237,-0.27118,-0.042724
-0.40252,-0.42303,0.12743,-0.0099735,0.12158,0.017816
-0.36865,0.1355,-0.30861,-0.0052197,0.02366,-0.16711
-1.3543,-0.01773,0.070625,0.037043,0.01074,-0.040821
1.038,0.14493,0.29186,-0.036911,0.18221,-0.016884
-1.5851,-0.37171,0.16081,0.049403,0.0015358,0.032959
-0.95043,-0.024761,-0.53252,0.004805,0.15645,0.073087
-1.9655,0.41022,-0.26087,-0.072821,-0.1367,-0.070346
-0.16112,0.36415,0.097213,-0.17401,-0.27591,0.057032
0.21575,0.028661,0.43041,-0.043369,-0.15293,0.18726
